0.023;0.255661;0.712428;0.646237;-0.0972706;0.469057;0.739499;0.207204;0.436112;1.73668;-0.488194;2.86808;-0.190033;2.14543;1.23406
0.046;0.255629;0.712421;0.646252;-0.0973041;0.819071;0.193504;-0.539401;-0.0269304;1.73662;-0.488209;2.86819;-0.37632;4.24787;2.44354
0.063;0.255536;0.712448;0.646255;-0.0973301;-0.0782654;-0.264734;-0.933587;0.228484;1.73659;-0.488122;2.86838;-0.55888;6.30835;3.62885
0.11;0.255465;0.712474;0.646245;-0.0973943;-0.678373;0.456625;-0.556157;0.1483;1.73659;-0.488122;2.86858;-0.737789;8.32744;4.79062
0.139;0.255276;0.71253;0.646251;-0.0974474;0.0421634;0.832241;-0.325011;-0.447175;1.73654;-0.487946;2.86897;-0.913009;10.3063;5.92913
0.15;0.25515;0.712536;0.646275;-0.0975714;0.523917;-0.0623817;-0.390692;-0.754307;1.73641;-0.487977;2.86937;-1.08484;12.2456;7.04461
0.162;0.255119;0.712547;0.64627;-0.0975988;-0.212574;-0.675437;-0.206223;-0.675329;1.73641;-0.487977;2.86945;-1.25323;14.1462;8.1377
0.172;0.25512;0.712547;0.64627;-0.0975985;-0.756523;0.0161412;0.182336;-0.627826;1.73641;-0.487977;2.86945;-1.41821;16.0086;9.20897
0.185;0.255092;0.712541;0.646287;-0.0976018;-0.0615626;0.706129;0.422404;-0.564949;1.73636;-0.48795;2.86952;-1.57993;17.8338;10.2588
0.196;0.255058;0.71255;0.646291;-0.0975998;0.712903;0.226894;0.587768;-0.307924;1.73634;-0.487902;2.86957;-1.73842;19.6226;11.2876
0.226;0.255059;0.71255;0.646291;-0.0975995;0.318668;-0.518597;0.790219;-0.0711468;1.73634;-0.487902;2.86957;-1.89362;21.3756;12.296
0.232;0.255012;0.712527;0.646327;-0.097652;-0.574407;-0.258472;0.776691;-7.59959e-06;1.73622;-0.487934;2.86975;-2.04582;23.0935;13.2841
0.244;0.254987;0.712528;0.646332;-0.0976773;-0.642933;0.600458;0.439739;0.180877;1.73619;-0.48794;2.86983;-2.19494;24.7771;14.2525
0.257;0.254968;0.712519;0.646346;-0.097698;0.0433264;0.770204;0.16187;0.615392;1.73614;-0.487953;2.8699;-2.34108;26.4269;15.2015
0.266;0.254914;0.712518;0.646366;-0.0977187;0.336318;0.039041;0.233905;0.911403;1.73607;-0.487918;2.87003;-2.48434;28.0438;16.1315
0.281;0.254902;0.712522;0.646364;-0.0977296;-0.218461;-0.598985;0.340717;0.690944;1.73607;-0.487918;2.87006;-2.62474;29.6284;17.0429
0.291;0.254882;0.712529;0.646361;-0.0977481;-0.865615;-0.449937;0.0206571;0.218726;1.73607;-0.487919;2.87012;-2.76234;31.1812;17.9361
0.303;0.254842;0.712541;0.646362;-0.0977589;-0.795261;0.0580041;-0.597303;0.0861637;1.73606;-0.487881;2.8702;-2.89713;32.703;18.8114
0.335;0.254824;0.712532;0.646376;-0.0977796;-0.143385;0.122566;-0.896591;0.400678;1.73601;-0.487894;2.87027;-3.02915;34.1942;19.6694
0.349;0.25469;0.712529;0.646424;-0.0978312;0.346778;-0.390144;-0.572178;0.63257;1.73584;-0.487808;2.8706;-3.1586;35.6558;20.5101
0.36;0.254649;0.712525;0.646438;-0.0978729;0.286513;-0.907312;-0.0319108;0.306068;1.73578;-0.487823;2.87073;-3.28552;37.0881;21.3339
0.395;0.254635;0.712531;0.646436;-0.0978862;-0.0170686;-0.915516;0.0943562;-0.390687;1.73578;-0.487823;2.87077;-3.40989;38.4917;22.1412
0.41;0.254592;0.712537;0.646453;-0.0978369;-0.0553778;-0.486668;-0.312415;-0.813932;1.73574;-0.487692;2.87079;-3.53178;39.8673;22.9325
0.439;0.254551;0.712552;0.646447;-0.0978742;0.298268;-0.0696374;-0.750237;-0.585944;1.73574;-0.487692;2.8709;-3.65123;41.2153;23.708
0.446;0.254512;0.712566;0.646441;-0.0979101;0.740861;0.0400783;-0.670334;0.0130695;1.73574;-0.487693;2.87101;-3.76824;42.5365;24.4678
0.455;0.254508;0.712549;0.64646;-0.0979185;0.927587;-0.0643983;-0.0559329;0.36374;1.73568;-0.487708;2.87105;-3.88297;43.8311;25.2125
0.467;0.254469;0.712559;0.646467;-0.0979087;0.795882;-0.102153;0.581837;0.132669;1.73566;-0.487641;2.8711;-3.99539;45.0999;25.9422
0.479;0.254463;0.712559;0.646473;-0.0978846;0.539862;0.0771966;0.714443;-0.438362;1.73565;-0.487596;2.87108;-4.10553;46.3433;26.6574
0.492;0.254454;0.712543;0.646497;-0.0978665;0.364484;0.387924;0.271614;-0.801806;1.73558;-0.487564;2.87109;-4.21345;47.5618;27.3583
0.503;0.254442;0.71253;0.646513;-0.097882;0.30873;0.645313;-0.336786;-0.612236;1.73553;-0.487578;2.87114;-4.31927;48.756;28.0451
0.516;0.254435;0.712533;0.646512;-0.0978884;0.272357;0.748592;-0.604505;-0.00226223;1.73553;-0.487579;2.87116;-4.42297;49.9263;28.7183
0.528;0.254426;0.712536;0.64651;-0.0978974;0.157878;0.734565;-0.340678;0.56518;1.73553;-0.48758;2.87119;-4.5246;51.0733;29.3779
0.551;0.254427;0.712536;0.64651;-0.0978968;-0.0339469;0.695196;0.219571;0.683621;1.73553;-0.48758;2.87119;-4.62419;52.1971;30.0246
0.561;0.254304;0.712575;0.646508;-0.0979513;-0.226949;0.673166;0.638668;0.295712;1.73551;-0.487495;2.87147;-4.72176;53.2986;30.6581
0.572;0.254275;0.712572;0.646518;-0.0979808;-0.356424;0.634468;0.61405;-0.30554;1.73547;-0.487506;2.87156;-4.81741;54.378;31.279
0.586;0.254247;0.712579;0.646521;-0.0979787;-0.427602;0.522983;0.171808;-0.717027;1.73545;-0.487465;2.87161;-4.9111;55.4359;31.8875
0.597;0.254227;0.712569;0.646537;-0.0980026;-0.498281;0.32997;-0.388304;-0.701467;1.7354;-0.48748;2.87168;-5.00296;56.4726;32.4837
0.627;0.254228;0.712569;0.646537;-0.0980018;-0.614491;0.113344;-0.714937;-0.313718;1.7354;-0.487481;2.87168;-5.09299;57.4886;33.0681
0.635;0.254195;0.712581;0.646532;-0.0980322;-0.760686;-0.0442664;-0.624105;0.172888;1.7354;-0.487482;2.87177;-5.18122;58.4843;33.6408
0.666;0.254193;0.712582;0.646531;-0.0980347;-0.864256;-0.098497;-0.184179;0.457645;1.7354;-0.487482;2.87178;-5.26768;59.46;34.2021
0.672;0.254159;0.712594;0.646526;-0.0980663;-0.846943;-0.0774598;0.356551;0.386728;1.7354;-0.487483;2.87188;-5.35241;60.4162;34.7521
0.682;0.254136;0.712601;0.646526;-0.0980723;-0.682257;-0.0635299;0.728145;0.0171566;1.7354;-0.487461;2.87192;-5.43537;61.3534;35.291
0.697;0.25412;0.712581;0.646552;-0.098094;-0.418994;-0.13896;0.780709;-0.442298;1.73531;-0.487483;2.872;-5.5167;62.2717;35.8193
0.723;0.254075;0.712577;0.646566;-0.0981401;-0.15751;-0.332638;0.540121;-0.756844;1.73525;-0.487499;2.87215;-5.59645;63.1717;36.3369
0.73;0.254075;0.712578;0.646566;-0.0981409;0.00353812;-0.599777;0.16756;-0.782418;1.73525;-0.4875;2.87215;-5.67461;64.0537;36.8442
0.744;0.254055;0.712585;0.646563;-0.0981593;0.0180277;-0.843824;-0.137087;-0.518502;1.73525;-0.4875;2.8722;-5.75109;64.918;37.3414
0.755;0.254014;0.712559;0.646605;-0.0981705;-0.0861873;-0.965166;-0.231403;-0.0864866;1.73512;-0.487477;2.87232;-5.82612;65.7651;37.8286
0.77;0.253983;0.712556;0.646616;-0.0982028;-0.223721;-0.90931;-0.0833859;0.34081;1.73507;-0.48749;2.87242;-5.89968;66.5952;38.3062
0.778;0.253921;0.712579;0.646607;-0.0982603;-0.293425;-0.691519;0.232247;0.617871;1.73507;-0.48749;2.8726;-5.97178;67.4087;38.7741
