0;;;;
1;0.87806;-0.0385742;-0.475098;0.0424805
2;-0.482422;-0.353516;0.801119;0.0224609
3;-0.827344;0.0107422;0.52832;0.19043
4;0.0820313;-0.463379;0.00146484;0.882354
5;0.0273438;0.912554;0.105957;0.394043
6;0.20752;0.114746;-0.970461;0.0444336
7;-0.883189;0.0932617;0.384766;0.251465
8;-0.583496;0.109863;-0.748654;0.294922
9;0.807099;-0.125;-0.0517578;0.574707
10;-0.474609;0.0244141;-0.809306;0.345215
11;0.0825195;-0.971816;0.0942383;-0.199707
12;-1.07374e+08;-1.07374e+08;-1.07374e+08;-1.07374e+08
13;-1.07374e+08;-1.07374e+08;-1.07374e+08;-1.07374e+08
14;-1.07374e+08;-1.07374e+08;-1.07374e+08;-1.07374e+08
15;-1.07374e+08;-1.07374e+08;-1.07374e+08;-1.07374e+08
16;-1.07374e+08;-1.07374e+08;-1.07374e+08;-1.07374e+08
17;-1.07374e+08;-1.07374e+08;-1.07374e+08;-1.07374e+08
18;-1.07374e+08;-1.07374e+08;-1.07374e+08;-1.07374e+08
19;-1.07374e+08;-1.07374e+08;-1.07374e+08;-1.07374e+08
0.014;;;;
1;0.87806;-0.0385742;-0.475098;0.0424805
2;-0.482422;-0.353516;0.801119;0.0224609
3;-0.827344;0.0107422;0.52832;0.19043
4;0.081543;-0.463379;0;0.882401
5;0.0273438;0.912554;0.105957;0.394043
6;0.20752;0.114746;-0.970461;0.0444336
7;-0.883189;0.0932617;0.384766;0.251465
8;-0.583496;0.109863;-0.748654;0.294922
9;0.807099;-0.125;-0.0517578;0.574707
10;-0.475098;0.0244141;-0.80902;0.345215
11;0.0825195;-0.971863;0.09375;-0.199707
12;-1.07374e+08;-1.07374e+08;-1.07374e+08;-1.07374e+08
13;-1.07374e+08;-1.07374e+08;-1.07374e+08;-1.07374e+08
14;-1.07374e+08;-1.07374e+08;-1.07374e+08;-1.07374e+08
15;-1.07374e+08;-1.07374e+08;-1.07374e+08;-1.07374e+08
16;-1.07374e+08;-1.07374e+08;-1.07374e+08;-1.07374e+08
17;-1.07374e+08;-1.07374e+08;-1.07374e+08;-1.07374e+08
18;-1.07374e+08;-1.07374e+08;-1.07374e+08;-1.07374e+08
19;-1.07374e+08;-1.07374e+08;-1.07374e+08;-1.07374e+08
0.045;;;;
1;0.877796;-0.0385742;-0.475586;0.0424805
2;-0.482422;-0.353516;0.801119;0.0224609
3;-0.827344;0.0107422;0.52832;0.19043
4;0.081543;-0.463379;0;0.882401
5;0.0273438;0.912554;0.105957;0.394043
6;0.20752;0.114746;-0.970461;0.0444336
7;-0.883402;0.0932617;0.384277;0.251465
8;-0.583496;0.109863;-0.748654;0.294922
9;0.807099;-0.125;-0.0517578;0.574707
10;-0.475098;0.0244141;-0.808811;0.345703
11;0.0825195;-0.971816;0.0942383;-0.199707
12;-1.07374e+08;-1.07374e+08;-1.07374e+08;-1.07374e+08
13;-1.07374e+08;-1.07374e+08;-1.07374e+08;-1.07374e+08
14;-1.07374e+08;-1.07374e+08;-1.07374e+08;-1.07374e+08
15;-1.07374e+08;-1.07374e+08;-1.07374e+08;-1.07374e+08
16;-1.07374e+08;-1.07374e+08;-1.07374e+08;-1.07374e+08
17;-1.07374e+08;-1.07374e+08;-1.07374e+08;-1.07374e+08
18;-1.07374e+08;-1.07374e+08;-1.07374e+08;-1.07374e+08
19;-1.07374e+08;-1.07374e+08;-1.07374e+08;-1.07374e+08
0.06;;;;
1;0.877796;-0.0385742;-0.475586;0.0424805
2;-0.482422;-0.353516;0.801119;0.0224609
3;-0.827344;0.0107422;0.52832;0.19043
4;0.081543;-0.463379;0;0.882401
5;0.0273438;0.912554;0.105957;0.394043
6;0.20752;0.114746;-0.970461;0.0444336
7;-0.883402;0.0932617;0.384277;0.251465
8;-0.583496;0.109863;-0.748654;0.294922
9;0.807099;-0.125;-0.0517578;0.574707
10;-0.475098;0.0244141;-0.808811;0.345703
11;0.0825195;-0.971716;0.0942383;-0.200195
12;-1.07374e+08;-1.07374e+08;-1.07374e+08;-1.07374e+08
13;-1.07374e+08;-1.07374e+08;-1.07374e+08;-1.07374e+08
14;-1.07374e+08;-1.07374e+08;-1.07374e+08;-1.07374e+08
15;-1.07374e+08;-1.07374e+08;-1.07374e+08;-1.07374e+08
16;-1.07374e+08;-1.07374e+08;-1.07374e+08;-1.07374e+08
17;-1.07374e+08;-1.07374e+08;-1.07374e+08;-1.07374e+08
18;-1.07374e+08;-1.07374e+08;-1.07374e+08;-1.07374e+08
19;-1.07374e+08;-1.07374e+08;-1.07374e+08;-1.07374e+08
0.092;;;;
1;0.877796;-0.0385742;-0.475586;0.0424805
2;-0.482422;-0.353516;0.801119;0.0224609
3;-0.827457;0.0107422;0.52832;0.189941
4;0.081543;-0.463379;0;0.882401
5;0.0273438;0.912554;0.105957;0.394043
6;0.20752;0.114746;-0.970461;0.0444336
7;-0.883402;0.0932617;0.384277;0.251465
8;-0.583496;0.109863;-0.748654;0.294922
9;0.807067;-0.125;-0.0522461;0.574707
10;-0.475098;0.0244141;-0.808811;0.345703
11;0.0825195;-0.971716;0.0942383;-0.200195
12;-1.07374e+08;-1.07374e+08;-1.07374e+08;-1.07374e+08
13;-1.07374e+08;-1.07374e+08;-1.07374e+08;-1.07374e+08
14;-1.07374e+08;-1.07374e+08;-1.07374e+08;-1.07374e+08
15;-1.07374e+08;-1.07374e+08;-1.07374e+08;-1.07374e+08
16;-1.07374e+08;-1.07374e+08;-1.07374e+08;-1.07374e+08
17;-1.07374e+08;-1.07374e+08;-1.07374e+08;-1.07374e+08
18;-1.07374e+08;-1.07374e+08;-1.07374e+08;-1.07374e+08
19;-1.07374e+08;-1.07374e+08;-1.07374e+08;-1.07374e+08
0.1;;;;
1;0.877796;-0.0385742;-0.475586;0.0424805
2;-0.482422;-0.353516;0.801119;0.0224609
3;-0.827768;0.0107422;0.527832;0.189941
4;0.081543;-0.463379;0;0.882401
5;0.0288086;0.912622;0.10498;0.394043
6;0.20752;0.114746;-0.970461;0.0444336
7;-0.883402;0.0932617;0.384277;0.251465
8;-0.583496;0.109863;-0.748654;0.294922
