0.023;0.0923224;0.699721;-0.668975;-0.233109;0.838405;0.0844727;-0.535156;-0.0595703;-1.56698;-0.204114;2.67434;-2.71627;1.09144;0.461575
0.046;0.0925149;0.699734;-0.668896;-0.23322;0.838425;0.0849609;-0.535156;-0.0585938;-1.56709;-0.204031;2.67391;-2.71868;1.09172;0.461301
0.063;0.0928612;0.699597;-0.668992;-0.233217;0.838425;0.0849609;-0.535156;-0.0585938;-1.56683;-0.20347;2.67339;-2.71868;1.09172;0.461301
0.11;0.0933105;0.699319;-0.669221;-0.233214;0.838443;0.0854492;-0.535156;-0.0576172;-1.56621;-0.202677;2.6727;-2.72108;1.092;0.461028
0.139;0.094933;0.698122;-0.670214;-0.233297;0.838542;0.0844727;-0.535156;-0.0576172;-1.56342;-0.199816;2.67;-2.72313;1.09247;0.457553
0.15;0.0950727;0.698335;-0.669954;-0.233347;0.838591;0.0839844;-0.535156;-0.0576172;-1.56408;-0.199848;2.66979;-2.72416;1.09271;0.455815
0.162;0.0952095;0.698546;-0.66966;-0.233502;0.838591;0.0839844;-0.535156;-0.0576172;-1.56474;-0.20004;2.66942;-2.72416;1.09271;0.455815
0.172;0.095153;0.698907;-0.669257;-0.233603;0.83864;0.0834961;-0.535156;-0.0576172;-1.56574;-0.20051;2.66945;-2.72519;1.09294;0.454075
0.185;0.0951944;0.699273;-0.668783;-0.23385;0.83864;0.0834961;-0.535156;-0.0576172;-1.5668;-0.201073;2.66912;-2.72519;1.09294;0.454075
0.196;0.0952807;0.699582;-0.668389;-0.234014;0.838624;0.0839844;-0.535156;-0.0571289;-1.56772;-0.201413;2.66884;-2.72588;1.09296;0.454805
0.226;0.0953824;0.699691;-0.668259;-0.234018;0.838657;0.0839844;-0.535156;-0.0566406;-1.56807;-0.201359;2.66872;-2.7276;1.09322;0.453794
0.232;0.0957703;0.699568;-0.668395;-0.23384;0.838657;0.0839844;-0.535156;-0.0566406;-1.56787;-0.200489;2.66841;-2.7276;1.09322;0.453794
0.244;0.0958642;0.699538;-0.668415;-0.233834;0.83869;0.0839844;-0.535156;-0.0561523;-1.56782;-0.200335;2.66828;-2.72932;1.09347;0.452783
0.257;0.096121;0.699483;-0.668435;-0.233834;0.83869;0.0839844;-0.535156;-0.0561523;-1.56777;-0.199954;2.66791;-2.72932;1.09347;0.452783
0.266;0.0963068;0.699444;-0.668472;-0.233768;0.838674;0.0844727;-0.535156;-0.0556641;-1.56773;-0.19958;2.66774;-2.73001;1.0935;0.453514
0.281;0.0964407;0.69933;-0.668576;-0.233758;0.838674;0.0844727;-0.535156;-0.0556641;-1.56746;-0.199309;2.66754;-2.73001;1.0935;0.453514
0.291;0.0966554;0.699184;-0.668713;-0.233714;0.838706;0.0844727;-0.535156;-0.0551758;-1.56713;-0.198856;2.66727;-2.73173;1.09375;0.452502
0.303;0.0967608;0.699084;-0.668848;-0.233583;0.838755;0.0839844;-0.535156;-0.0551758;-1.56688;-0.198452;2.66729;-2.73277;1.09398;0.450756
0.335;0.096842;0.698994;-0.669023;-0.23332;0.838738;0.0844727;-0.535156;-0.0546875;-1.56666;-0.197888;2.66755;-2.73346;1.09401;0.451488
0.349;0.0971885;0.69871;-0.669462;-0.232765;0.838738;0.0844727;-0.535156;-0.0546875;-1.56599;-0.196403;2.66783;-2.73346;1.09401;0.451488
0.36;0.0974184;0.698572;-0.66958;-0.232741;0.838738;0.0844727;-0.535156;-0.0546875;-1.56569;-0.195966;2.66751;-2.73346;1.09401;0.451488
0.395;0.0976431;0.698504;-0.669625;-0.232723;0.838819;0.0839844;-0.535156;-0.0541992;-1.56558;-0.195593;2.66721;-2.73622;1.09449;0.448725
0.41;0.0980651;0.69824;-0.669923;-0.232483;0.838787;0.0839844;-0.535156;-0.0546875;-1.565;-0.19449;2.66691;-2.73449;1.09424;0.449741
0.439;0.098142;0.69837;-0.669749;-0.232561;0.839098;0.0839844;-0.534668;-0.0546875;-1.5654;-0.194592;2.66672;-2.73549;1.09318;0.448752
0.446;0.0981284;0.698638;-0.669555;-0.232319;0.839098;0.0839844;-0.534668;-0.0546875;-1.56616;-0.194432;2.66717;-2.73549;1.09318;0.448752
0.455;0.098237;0.698783;-0.669293;-0.232591;0.83913;0.0839844;-0.534668;-0.0541992;-1.56661;-0.194793;2.66665;-2.73721;1.09343;0.447738
0.467;0.0983027;0.698916;-0.669103;-0.23271;0.83913;0.0839844;-0.534668;-0.0541992;-1.56702;-0.194973;2.66642;-2.73721;1.09343;0.447738
0.479;0.0984477;0.699005;-0.668932;-0.232875;0.83913;0.0839844;-0.534668;-0.0541992;-1.56733;-0.195088;2.66599;-2.73721;1.09343;0.447738
0.492;0.0987163;0.699053;-0.66877;-0.233079;0.839081;0.0844727;-0.534668;-0.0541992;-1.56758;-0.195067;2.66533;-2.73618;1.0932;0.449484
0.503;0.0989262;0.698898;-0.668854;-0.233215;0.839112;0.0844727;-0.534668;-0.0537109;-1.56722;-0.194884;2.66479;-2.7379;1.09345;0.448471
0.516;0.0991737;0.698711;-0.66902;-0.233195;0.839094;0.0849609;-0.534668;-0.0532227;-1.56679;-0.194396;2.66443;-2.73859;1.09348;0.449204
0.528;0.0996021;0.698523;-0.669139;-0.233232;0.839094;0.0849609;-0.534668;-0.0532227;-1.56643;-0.19375;2.66373;-2.73859;1.09348;0.449204
0.551;0.0999047;0.698289;-0.669377;-0.233121;0.839106;0.0854492;-0.534668;-0.0522461;-1.56588;-0.193021;2.66341;-2.741;1.09376;0.448924
0.561;0.100904;0.697654;-0.669896;-0.233102;0.839086;0.0859375;-0.534668;-0.0517578;-1.56449;-0.191222;2.66189;-2.74168;1.09378;0.449659
0.572;0.101474;0.697501;-0.670224;-0.23237;0.839166;0.0854492;-0.534668;-0.0512695;-1.56429;-0.189263;2.66216;-2.74445;1.09426;0.446893
0.586;0.102614;0.696806;-0.670971;-0.231797;0.839096;0.0864258;-0.534668;-0.0507813;-1.56279;-0.186411;2.66127;-2.74409;1.09406;0.449381
0.597;0.10412;0.696635;-0.670431;-0.233197;0.83898;0.0883789;-0.534668;-0.0493164;-1.56294;-0.186372;2.65703;-2.74511;1.09392;0.453345
0.627;0.105112;0.696717;-0.669845;-0.234188;0.838913;0.0908203;-0.534668;-0.0458984;-1.5636;-0.186588;2.65419;-2.75196;1.0946;0.455023
0.635;0.105178;0.698005;-0.667521;-0.236943;0.839171;0.0913086;-0.53418;-0.0458984;-1.56728;-0.191527;2.65028;-2.7519;1.09331;0.455801
0.666;0.105375;0.698576;-0.666533;-0.237953;0.838832;0.0922852;-0.534668;-0.0444336;-1.56899;-0.193184;2.64863;-2.75399;1.0947;0.457255
0.672;0.106126;0.7003;-0.663573;-0.240806;0.838825;0.0932617;-0.534668;-0.0424805;-1.57423;-0.197714;2.64375;-2.75878;1.09529;0.456719
0.682;0.107071;0.699752;-0.664161;-0.24036;0.838874;0.0932617;-0.534668;-0.0415039;-1.57307;-0.1954;2.64296;-2.76223;1.09581;0.454688
0.697;0.108085;0.698755;-0.665334;-0.239562;0.839185;0.0932617;-0.53418;-0.0415039;-1.57068;-0.192144;2.64249;-2.76321;1.09474;0.453722
0.723;0.108647;0.697701;-0.666608;-0.238836;0.840822;0.0917969;-0.531738;-0.0429688;-1.56793;-0.189556;2.64253;-2.76599;1.0893;0.446724
0.73;0.107884;0.696989;-0.667334;-0.239234;0.842082;0.0913086;-0.529785;-0.043457;-1.56557;-0.19065;2.64282;-2.76907;1.08501;0.442255
0.744;0.10739;0.696897;-0.667336;-0.239718;0.843056;0.0898438;-0.52832;-0.0454102;-1.56509;-0.191963;2.64275;-2.7681;1.08146;0.438266
0.755;0.104663;0.698216;-0.66572;-0.241571;0.844604;0.0888672;-0.525879;-0.046875;-1.56766;-0.199302;2.64408;-2.7696;1.07584;0.433256
0.77;0.102893;0.699196;-0.664351;-0.243262;0.845613;0.0874023;-0.524414;-0.0478516;-1.5697;-0.204893;2.64426;-2.7719;1.07279;0.427416
0.778;0.0989406;0.700271;-0.663564;-0.243956;0.846642;0.0859375;-0.522949;-0.0483398;-1.57114;-0.211947;2.649;-2.77581;1.06998;0.42067
0.792;0.0965682;0.700565;-0.663688;-0.243726;0.848137;0.0830078;-0.520996;-0.0483398;-1.57103;-0.214961;2.65272;-2.78511;1.06694;0.407116
0.802;0.0931084;0.701293;-0.663194;-0.244321;0.849325;0.0805664;-0.519531;-0.0473633;-1.57178;-0.220977;2.65684;-2.7958;1.06517;0.39429
0.814;0.0907806;0.701498;-0.663157;-0.244711;0.849965;0.0786133;-0.519043;-0.0444336;-1.57149;-0.224813;2.65955;-2.81057;1.06616;0.380951
0.824;0.0881791;0.700144;-0.665477;-0.243236;0.850613;0.0766602;-0.518555;-0.0410156;-1.56665;-0.225135;2.66496;-2.82705;1.06728;0.366603
0.838;0.0857181;0.698897;-0.667892;-0.241074;0.851348;0.0742188;-0.518066;-0.0361328;-1.56219;-0.224348;2.67124;-2.84965;1.06905;0.347549
0.848;0.0814953;0.697259;-0.671689;-0.23669;0.851553;0.0708008;-0.518555;-0.0307617;-1.55606;-0.222419;2.6832;-2.87478;1.07334;0.325248
0.861;0.077896;0.695794;-0.675298;-0.231895;0.852088;0.0668945;-0.518555;-0.0239258;-1.55071;-0.219248;2.69496;-2.90708;1.07693;0.297192
0.873;0.07389;0.693499;-0.68036;-0.225188;0.852898;0.0620117;-0.518066;-0.0180664;-1.54296;-0.213408;2.70992;-2.93889;1.07898;0.266793
0.885;0.0691344;0.691722;-0.684504;-0.219536;0.853612;0.0537109;-0.518066;-0.00830078;-1.53655;-0.210623;2.72446;-2.99194;1.08342;0.21584
0.897;0.0643499;0.690162;-0.688429;-0.213543;0.853294;0.0498047;-0.519043;-0.00195313;-1.53086;-0.207647;2.73961;-3.02282;1.08778;0.188482
0.907;0.0607846;0.688481;-0.692421;-0.207006;0.852239;0.0473633;-0.520996;0.00292969;-1.52526;-0.202238;2.75388;-3.04485;1.09364;0.169953
0.921;0.0595833;0.68717;-0.695214;-0.2023;0.851122;0.0454102;-0.522949;0.00732422;-1.52133;-0.196443;2.76227;-3.06441;1.09922;0.153897
0.931;0.0596291;0.686331;-0.697458;-0.19735;0.850015;0.0429688;-0.524902;0.0102539;-1.51906;-0.188838;2.76946;-3.07999;1.10448;0.138979
0.943;0.059118;0.685899;-0.699026;-0.193417;0.848575;0.0405273;-0.527344;0.0136719;-1.51778;-0.183711;2.77598;-3.09756;1.11088;0.122779
0.955;0.0588478;0.685752;-0.70046;-0.188776;0.847104;0.0380859;-0.529785;0.0170898;-1.51737;-0.177396;2.7833;-3.11557;1.11718;0.106122
0.965;0.0586719;0.685583;-0.701983;-0.18372;0.845942;0.0351563;-0.531738;0.0200195;-1.51692;-0.17036;2.7911;-3.13348;1.12218;0.0881662
0.979;0.057581;0.685406;-0.703428;-0.17914;0.845093;0.0317383;-0.533203;0.0224609;-1.51622;-0.165311;2.79942;3.13203;1.12586;0.06904
