0.015;0.627905;0.393899;0.42191;0.522083;0.0450976;0.0218243;-0.0179671;0.998583;1.67051;-0.118823;1.22809;-0.00394688;0.0896117;0.0576119
0.046;0.627847;0.393913;0.421989;0.522078;0.0671323;0.0325075;-0.0257337;0.996882;1.67038;-0.118863;1.22825;-0.00586131;0.132774;0.0858431
0.052;0.627709;0.393915;0.422193;0.522078;0.0889875;0.0427584;-0.0327701;0.994575;1.67004;-0.119;1.22862;-0.00776043;0.175337;0.113245
0.063;0.627691;0.393899;0.422221;0.522089;0.110476;0.0527419;-0.0391274;0.991707;1.66996;-0.11903;1.22864;-0.0096407;0.216973;0.140134
0.099;0.627609;0.393913;0.422308;0.522107;0.131487;0.0626821;-0.0447082;0.988324;1.66978;-0.119039;1.22882;-0.0114413;0.257393;0.16691
0.112;0.627364;0.393958;0.422642;0.522096;0.152317;0.0720928;-0.0495796;0.984451;1.66923;-0.119215;1.22949;-0.0132058;0.297357;0.192749
0.151;0.627298;0.393954;0.422738;0.522102;0.172568;0.0813549;-0.0539295;0.98015;1.66906;-0.119279;1.22966;-0.0150844;0.336123;0.218369
0.157;0.627044;0.39397;0.423013;0.522172;0.192695;0.0901156;-0.0575756;0.975414;1.66844;-0.119338;1.23018;-0.0167761;0.374642;0.243075
0.168;0.626992;0.393969;0.423076;0.522184;0.212369;0.0986145;-0.0607463;0.970301;1.66831;-0.119364;1.23029;-0.0184339;0.412292;0.267409
0.191;0.626933;0.393955;0.42317;0.522189;0.231584;0.106945;-0.0633334;0.964842;1.66813;-0.119443;1.23043;-0.0200586;0.449004;0.291528
0.203;0.62678;0.393996;0.423389;0.522165;0.250472;0.114832;-0.0653442;0.959066;1.66781;-0.119567;1.23089;-0.0216508;0.485151;0.314909
0.217;0.62671;0.394008;0.423489;0.522159;0.268939;0.122427;-0.066942;0.952997;1.66765;-0.119624;1.23109;-0.0232112;0.520598;0.337852
0.23;0.626624;0.394037;0.423604;0.522146;0.286965;0.129713;-0.0680822;0.946673;1.66748;-0.119676;1.23134;-0.0247901;0.555297;0.360322
0.239;0.626512;0.394059;0.423727;0.522164;0.304592;0.136672;-0.0687633;0.940115;1.66723;-0.119699;1.2316;-0.0262876;0.589364;0.382246
0.251;0.62645;0.39408;0.423803;0.522162;0.321773;0.143364;-0.0690836;0.933347;1.66711;-0.119722;1.23177;-0.0278012;0.622704;0.403812
0.264;0.626394;0.394086;0.423869;0.522171;0.338523;0.149776;-0.0690293;0.926394;1.66698;-0.119743;1.2319;-0.0292883;0.655362;0.424962
0.275;0.626328;0.394067;0.423956;0.522194;0.354891;0.155885;-0.0685871;0.919265;1.66678;-0.119797;1.23203;-0.0306959;0.687439;0.445659
0.285;0.626246;0.394127;0.42405;0.52217;0.370834;0.161682;-0.0677968;0.912;1.66667;-0.119803;1.2323;-0.0321137;0.718886;0.46585
0.297;0.626196;0.394123;0.424101;0.522192;0.386347;0.167255;-0.0667362;0.904603;1.66654;-0.119811;1.23238;-0.0335107;0.749681;0.485744
0.332;0.62611;0.39416;0.424189;0.522194;0.401294;0.17276;-0.0652994;0.897136;1.66638;-0.119809;1.23261;-0.0349678;0.779462;0.505592
0.343;0.625841;0.394231;0.424483;0.522226;0.41602;0.177813;-0.0633683;0.889547;1.66581;-0.119848;1.23325;-0.036304;0.809057;0.524634
0.355;0.625785;0.394217;0.424548;0.52225;0.430295;0.182617;-0.061429;0.881887;1.66565;-0.11988;1.23335;-0.0375713;0.838003;0.543352
0.365;0.625709;0.394249;0.424648;0.522235;0.444188;0.18716;-0.0592003;0.874164;1.66551;-0.119918;1.23358;-0.0388132;0.8664;0.561666
0.376;0.625651;0.394274;0.424726;0.522223;0.457677;0.191464;-0.0567888;0.8664;1.6654;-0.119949;1.23376;-0.0400724;0.894214;0.579628
0.387;0.625576;0.394287;0.424809;0.522235;0.470787;0.195503;-0.0541758;0.858605;1.66523;-0.119968;1.23394;-0.0413065;0.921514;0.597147
0.417;0.625521;0.394281;0.424865;0.522259;0.483436;0.199475;-0.0513451;0.850801;1.66508;-0.119978;1.23403;-0.0424737;0.94805;0.614576
0.423;0.625392;0.394269;0.425061;0.522265;0.49584;0.203038;-0.048229;0.842966;1.66474;-0.120122;1.23436;-0.0436176;0.974308;0.631404
0.437;0.625384;0.394241;0.425092;0.522271;0.507804;0.206478;-0.0451371;0.835144;1.66467;-0.120179;1.23436;-0.0447386;0.999918;0.648017
0.446;0.625259;0.394317;0.425234;0.522246;0.519436;0.209706;-0.0417168;0.827327;1.66448;-0.120192;1.23475;-0.0458717;1.02509;0.664222
0.458;0.625164;0.394382;0.425323;0.522239;0.530702;0.212767;-0.0382108;0.819528;1.66434;-0.120159;1.23502;-0.0469476;1.04976;0.680103
0.47;0.625132;0.394368;0.425382;0.52224;0.541622;0.215596;-0.034689;0.811764;1.66424;-0.120219;1.2351;-0.048048;1.0739;0.695712
0.505;0.625047;0.394381;0.425477;0.522254;0.552126;0.218428;-0.030941;0.804046;1.66404;-0.120241;1.2353;-0.0492144;1.09733;0.711361
0.517;0.624817;0.394467;0.425721;0.522265;0.562375;0.220957;-0.0268635;0.796361;1.6636;-0.120253;1.23588;-0.0502694;1.12051;0.726345
