0;;;;
7;-0.0351563;-0.558105;0.828081;0.0395508
8;0.748759;-0.125;-0.648438;0.0571289
9;0.215332;-0.0561523;-0.043457;0.973956
10;-0.224121;0.0874023;0.935229;-0.259766
11;-0.0219727;-0.125977;0.00488281;0.991778
12;-0.877426;0.034668;0.26416;0.398926
13;-0.88821;0.301758;-0.298828;0.175293
14;0.21875;0.919328;0.326172;-0.0244141
15;0.124023;0.67627;-0.167969;0.706445
16;-0.217285;-0.0541992;-0.901789;0.369629
17;-0.00341797;0.945772;0.324707;-0.00830078
18;0.498535;-0.156738;0.0297852;0.852061
19;-0.0893555;-0.96166;-0.000488281;0.259277
0.146;;;;
1;0.581055;0.0327148;-0.781573;0.224609
2;0.365234;-0.865894;-0.274902;0.203125
3;-0.552246;0.0249023;0.807556;0.205566
4;-0.875502;-0.128906;0.440918;0.149902
5;-0.868295;0.0839844;-0.469238;0.137207
6;0.0786133;-0.640625;-0.189941;0.739826
7;-0.0351563;-0.558105;0.828081;0.0395508
8;0.748759;-0.125;-0.648438;0.0571289
9;0.215332;-0.0566406;-0.043457;0.973928
10;-0.224121;0.0874023;0.935229;-0.259766
11;-0.0219727;-0.125977;0.00488281;0.991778
12;-0.877478;0.0351563;0.263184;0.399414
13;-0.88821;0.301758;-0.298828;0.175293
14;0.21875;0.919328;0.326172;-0.0244141
15;0.123535;0.67627;-0.167969;0.70653
16;-0.217285;-0.0541992;-0.901589;0.370117
17;-0.00341797;0.945772;0.324707;-0.00830078
18;0.498535;-0.156738;0.0297852;0.852061
19;-0.0864258;-0.962322;0;0.257813
0.166;;;;
1;0.581055;0.0327148;-0.781573;0.224609
2;0.365234;-0.866009;-0.274902;0.202637
3;-0.552246;0.0249023;0.807556;0.205566
4;-0.875328;-0.128418;0.441406;0.149902
5;-0.868372;0.0839844;-0.469238;0.136719
6;0.0786133;-0.640137;-0.189941;0.740248
7;-0.0351563;-0.558105;0.828081;0.0395508
8;0.748759;-0.125;-0.648438;0.0571289
9;0.215332;-0.0566406;-0.043457;0.973928
10;-0.224121;0.0874023;0.935229;-0.259766
11;-0.0214844;-0.125977;0.00439453;0.991791
12;-0.877624;0.0351563;0.262695;0.399414
13;-0.88821;0.301758;-0.298828;0.175293
14;0.21875;0.919328;0.326172;-0.0244141
15;0.122559;0.676758;-0.166504;0.70658
16;-0.217285;-0.0546875;-0.90156;0.370117
17;-0.00341797;0.945772;0.324707;-0.00830078
18;0.498535;-0.156738;0.0297852;0.852061
19;-0.0864258;-0.962322;0;0.257813
0.187;;;;
1;0.581055;0.0327148;-0.781573;0.224609
2;0.365723;-0.865803;-0.274902;0.202637
3;-0.552246;0.0249023;0.807556;0.205566
4;-0.875328;-0.128418;0.441406;0.149902
5;-0.868372;0.0839844;-0.469238;0.136719
6;0.0786133;-0.640137;-0.189941;0.740248
7;-0.0351563;-0.558105;0.828081;0.0395508
8;0.748759;-0.125;-0.648438;0.0571289
9;0.215332;-0.0566406;-0.043457;0.973928
10;-0.224121;0.0874023;0.935229;-0.259766
11;-0.0209961;-0.126465;0.00488281;0.991737
12;-0.877624;0.0351563;0.262695;0.399414
13;-0.88821;0.301758;-0.298828;0.175293
14;0.219238;0.919199;0.326172;-0.0249023
15;0.122559;0.676758;-0.166504;0.70658
16;-0.216797;-0.0546875;-0.901677;0.370117
17;-0.00341797;0.945772;0.324707;-0.00830078
18;0.498047;-0.156738;0.0297852;0.852347
19;-0.0864258;-0.962322;0;0.257813
0.224;;;;
1;0.581543;0.0327148;-0.781209;0.224609
2;0.365723;-0.865803;-0.274902;0.202637
3;-0.552246;0.0249023;0.807556;0.205566
4;-0.875328;-0.128418;0.441406;0.149902
5;-0.868372;0.0839844;-0.469238;0.136719
6;0.0786133;-0.640137;-0.189941;0.740248
7;-0.0351563;-0.558105;0.828081;0.0395508
8;0.748759;-0.125;-0.648438;0.0571289
9;0.21582;-0.0561523;-0.0419922;0.973912
10;-0.224121;0.0874023;0.935229;-0.259766
11;-0.0205078;-0.126465;0.00439453;0.991749
12;-0.87777;0.0351563;0.262207;0.399414
13;-0.88821;0.301758;-0.298828;0.175293
14;0.219238;0.919199;0.326172;-0.0249023
15;0.122559;0.676758;-0.166504;0.70658
16;-0.216797;-0.0546875;-0.901677;0.370117
17;-0.00341797;0.945772;0.324707;-0.00830078
18;0.498047;-0.156738;0.0297852;0.852347
19;-0.0869141;-0.962278;-0.000488281;0.257813
0.243;;;;
1;0.581543;0.0327148;-0.781209;0.224609
2;0.365723;-0.865803;-0.274902;0.202637
3;-0.552246;0.0249023;0.807556;0.205566
4;-0.875328;-0.128418;0.441406;0.149902
5;-0.868372;0.0839844;-0.469238;0.136719
6;0.0786133;-0.639648;-0.189941;0.74067
7;-0.0351563;-0.558105;0.828081;0.0395508
8;0.748759;-0.125;-0.648438;0.0571289
9;0.21582;-0.0561523;-0.0419922;0.973912
10;-0.224121;0.0874023;0.935229;-0.259766
11;-0.0214844;-0.126953;0.00292969;0.991672
12;-0.877789;0.034668;0.262207;0.399414
13;-0.88821;0.301758;-0.298828;0.175293
14;0.219238;0.919199;0.326172;-0.0249023
15;0.122559;0.67627;-0.166504;0.707047
16;-0.216797;-0.0546875;-0.901677;0.370117
17;-0.00341797;0.945772;0.324707;-0.00830078
18;0.498535;-0.156738;0.0297852;0.852061
19;-0.0878906;-0.961927;-0.000488281;0.258789
0.266;;;;
1;0.581543;0.0322266;-0.78123;0.224609
2;0.365723;-0.866072;-0.274414;0.202148
3;-0.551758;0.0249023;0.80789;0.205566
4;-0.875328;-0.128418;0.441406;0.149902
5;-0.868325;0.0844727;-0.469238;0.136719
6;0.0795898;-0.639648;-0.188965;0.740816
7;-0.0351563;-0.558105;0.828081;0.0395508
8;0.748759;-0.125;-0.648438;0.0571289
9;0.215332;-0.0561523;-0.0419922;0.97402
10;-0.224121;0.0874023;0.935229;-0.259766
11;-0.0214844;-0.126953;0.00292969;0.991672
12;-0.877903;0.0336914;0.262695;0.398926
13;-0.88821;0.301758;-0.298828;0.175293
14;0.219238;0.919199;0.326172;-0.0249023
15;0.122559;0.67627;-0.166504;0.707047
16;-0.216797;-0.0546875;-0.901677;0.370117
17;-0.00341797;0.945772;0.324707;-0.00830078
18;0.498535;-0.156738;0.0297852;0.852061
19;-0.0883789;-0.961882;-0.000488281;0.258789
0.284;;;;
1;0.581543;0.0322266;-0.78123;0.224609
2;0.365723;-0.866072;-0.274414;0.202148
3;-0.551758;0.0249023;0.80789;0.205566
4;-0.875328;-0.128418;0.441406;0.149902
5;-0.868325;0.0844727;-0.469238;0.136719
6;0.0795898;-0.639648;-0.188965;0.740816
7;-0.0351563;-0.558105;0.828081;0.0395508
8;0.748759;-0.125;-0.648438;0.0571289
9;0.21582;-0.0561523;-0.0419922;0.973912
10;-0.224121;0.0874023;0.935229;-0.259766
11;-0.0214844;-0.126465;0.00292969;0.991734
12;-0.877903;0.0336914;0.262695;0.398926
13;-0.88821;0.301758;-0.298828;0.175293
14;0.219238;0.919199;0.326172;-0.0249023
15;0.122559;0.67627;-0.166504;0.707047
16;-0.216309;-0.0546875;-0.901794;0.370117
17;-0.00341797;0.945772;0.324707;-0.00830078
18;0.498535;-0.156738;0.0297852;0.852061
19;-0.0883789;-0.961882;-0.000488281;0.258789
0.303;;;;
1;0.581543;0.0322266;-0.78123;0.224609
2;0.366211;-0.865865;-0.274414;0.202148
3;-0.551758;0.0249023;0.80789;0.205566
4;-0.875328;-0.128418;0.441406;0.149902
5;-0.868325;0.0844727;-0.469238;0.136719
6;0.0795898;-0.63916;-0.188965;0.741237
7;-0.0351563;-0.558105;0.828081;0.0395508
8;0.748759;-0.125;-0.648438;0.0571289
9;0.21582;-0.0561523;-0.0419922;0.973912
10;-0.224121;0.0874023;0.935229;-0.259766
11;-0.0214844;-0.126465;0.00292969;0.991734
12;-0.877757;0.0336914;0.263184;0.398926
13;-0.88821;0.301758;-0.298828;0.175293
14;0.219238;0.919199;0.326172;-0.0249023
15;0.122559;0.67627;-0.166504;0.707047
16;-0.216309;-0.0546875;-0.901794;0.370117
17;-0.00341797;0.945772;0.324707;-0.00830078
18;0.498047;-0.156738;0.0297852;0.852347
19;-0.0883789;-0.961882;-0.000488281;0.258789
0.331;;;;
1;0.581543;0.0322266;-0.78123;0.224609
2;0.366211;-0.865979;-0.274414;0.20166
3;-0.551758;0.0249023;0.80789;0.205566
4;-0.875328;-0.128418;0.441406;0.149902
5;-0.868325;0.0844727;-0.469238;0.136719
6;0.0791016;-0.638672;-0.188965;0.74171
7;-0.0351563;-0.557617;0.82841;0.0395508
8;0.748759;-0.125;-0.648438;0.0571289
9;0.215332;-0.0566406;-0.0419922;0.973992
10;-0.224121;0.0874023;0.935229;-0.259766
11;-0.0214844;-0.126465;0.00292969;0.991734
12;-0.877535;0.0336914;0.263184;0.399414
13;-0.88821;0.301758;-0.298828;0.175293
14;0.219238;0.919199;0.326172;-0.0249023
15;0.123535;0.675781;-0.16748;0.707113
16;-0.216309;-0.0546875;-0.901794;0.370117
17;-0.00341797;0.945772;0.324707;-0.00830078
18;0.498535;-0.157227;0.0307617;0.851937
19;-0.0888672;-0.961837;-0.000488281;0.258789
0.386;;;;
1;0.581543;0.0322266;-0.78123;0.224609
2;0.366211;-0.866247;-0.273926;0.201172
3;-0.551758;0.0249023;0.80789;0.205566
4;-0.875328;-0.128418;0.441406;0.149902
5;-0.868325;0.0844727;-0.469238;0.136719
6;0.0791016;-0.638184;-0.188965;0.74213
7;-0.0351563;-0.558105;0.828081;0.0395508
8;0.748759;-0.125;-0.648438;0.0571289
9;0.215332;-0.0571289;-0.043457;0.973899
10;-0.224121;0.0874023;0.935229;-0.259766
11;-0.0209961;-0.126465;0.00341797;0.991743
12;-0.877757;0.0336914;0.263184;0.398926
13;-0.88821;0.301758;-0.298828;0.175293
14;0.219238;0.919199;0.326172;-0.0249023
15;0.123535;0.675781;-0.16748;0.707113
16;-0.21582;-0.0546875;-0.901911;0.370117
17;-0.00341797;0.945772;0.324707;-0.00830078
18;0.498535;-0.157227;0.0307617;0.851937
19;-0.0888672;-0.961837;-0.000488281;0.258789
0.414;;;;
1;0.582031;0.0322266;-0.780866;0.224609
2;0.366699;-0.866041;-0.273926;0.201172
3;-0.551758;0.0249023;0.80789;0.205566
4;-0.874998;-0.128418;0.441895;0.150391
5;-0.868325;0.0844727;-0.469238;0.136719
6;0.0791016;-0.638184;-0.188965;0.74213
7;-0.0351563;-0.558105;0.828081;0.0395508
8;0.748759;-0.125;-0.648438;0.0571289
9;0.215332;-0.0571289;-0.043457;0.973899
10;-0.224121;0.0874023;0.935229;-0.259766
11;-0.0214844;-0.126953;0.00292969;0.991672
12;-0.877624;0.0351563;0.262695;0.399414
13;-0.88821;0.301758;-0.298828;0.175293
14;0.219238;0.919199;0.326172;-0.0249023
15;0.123535;0.675781;-0.16748;0.707113
16;-0.21582;-0.0546875;-0.901911;0.370117
17;-0.00341797;0.945772;0.324707;-0.00830078
18;0.498535;-0.157227;0.0307617;0.851937
19;-0.0878906;-0.962189;0;0.257813
0.433;;;;
1;0.582031;0.0322266;-0.780866;0.224609
2;0.366699;-0.866154;-0.273926;0.200684
3;-0.551758;0.0249023;0.80789;0.205566
4;-0.875081;-0.128418;0.441895;0.149902
5;-0.868325;0.0844727;-0.469238;0.136719
6;0.0791016;-0.637695;-0.188965;0.74255
7;-0.0351563;-0.557617;0.82841;0.0395508
8;0.748759;-0.125;-0.648438;0.0571289
9;0.215332;-0.0571289;-0.043457;0.973899
10;-0.224121;0.0874023;0.935229;-0.259766
11;-0.0214844;-0.126953;0.00292969;0.991672
12;-0.877624;0.0351563;0.262695;0.399414
13;-0.88821;0.301758;-0.298828;0.175293
14;0.219238;0.919199;0.326172;-0.0249023
15;0.123535;0.675781;-0.167969;0.706997
16;-0.21582;-0.0551758;-0.901882;0.370117
17;-0.00341797;0.945772;0.324707;-0.00830078
18;0.498535;-0.157227;0.0307617;0.851937
19;-0.0878906;-0.962189;0;0.257813
0.449;;;;
1;0.582031;0.0322266;-0.780866;0.224609
2;0.366211;-0.86636;-0.273926;0.200684
3;-0.551758;0.0249023;0.80789;0.205566
4;-0.875081;-0.128418;0.441895;0.149902
5;-0.868325;0.0844727;-0.469238;0.136719
6;0.078125;-0.637695;-0.189941;0.742404
7;-0.0351563;-0.557617;0.82841;0.0395508
8;0.748759;-0.125;-0.648438;0.0571289
9;0.215332;-0.0571289;-0.043457;0.973899
10;-0.224121;0.0874023;0.935229;-0.259766
11;-0.0209961;-0.126465;0.00488281;0.991737
12;-0.877624;0.0351563;0.262695;0.399414
13;-0.88821;0.301758;-0.298828;0.175293
14;0.219238;0.919199;0.326172;-0.0249023
15;0.123535;0.675781;-0.167969;0.706997
16;-0.21582;-0.0551758;-0.901882;0.370117
17;-0.00341797;0.945772;0.324707;-0.00830078
18;0.498535;-0.157227;0.0307617;0.851937
19;-0.0878906;-0.962189;0;0.257813
0.465;;;;
1;0.582031;0.0322266;-0.780866;0.224609
2;0.366211;-0.86636;-0.273926;0.200684
3;-0.551758;0.0249023;0.80789;0.205566
4;-0.875081;-0.128418;0.441895;0.149902
5;-0.868325;0.0844727;-0.469238;0.136719
6;0.078125;-0.637695;-0.189941;0.742404
7;-0.0351563;-0.557617;0.82841;0.0395508
8;0.748759;-0.125;-0.648438;0.0571289
9;0.215332;-0.0571289;-0.043457;0.973899
10;-0.224121;0.0874023;0.935229;-0.259766
11;-0.0209961;-0.126465;0.00488281;0.991737
12;-0.877624;0.0351563;0.262695;0.399414
13;-0.88821;0.301758;-0.298828;0.175293
14;0.219238;0.919199;0.326172;-0.0249023
15;0.123535;0.675781;-0.167969;0.706997
16;-0.21582;-0.0551758;-0.901882;0.370117
17;-0.00341797;0.945772;0.324707;-0.00830078
18;0.498535;-0.157227;0.0307617;0.851937
19;-0.0878906;-0.962189;0;0.257813
0.483;;;;
1;0.582031;0.0322266;-0.780866;0.224609
2;0.366211;-0.866473;-0.273926;0.200195
3;-0.55127;0.0249023;0.808223;0.205566
4;-0.875081;-0.128418;0.441895;0.149902
5;-0.868325;0.0844727;-0.469238;0.136719
6;0.078125;-0.637695;-0.19043;0.742279
7;-0.0351563;-0.557617;0.82841;0.0395508
8;0.748759;-0.125;-0.648438;0.0571289
9;0.215332;-0.0571289;-0.043457;0.973899
10;-0.224121;0.0874023;0.935229;-0.259766
11;-0.0209961;-0.126465;0.00488281;0.991737
12;-0.877624;0.0351563;0.262695;0.399414
13;-0.88821;0.301758;-0.298828;0.175293
14;0.219238;0.919199;0.326172;-0.0249023
15;0.123535;0.675781;-0.167969;0.706997
16;-0.21582;-0.0551758;-0.901882;0.370117
17;-0.00341797;0.945604;0.325195;-0.00830078
18;0.498535;-0.157227;0.0307617;0.851937
19;-0.0878906;-0.962189;0;0.257813
0.501;;;;
1;0.582031;0.0322266;-0.780866;0.224609
2;0.366211;-0.866473;-0.273926;0.200195
3;-0.55127;0.0249023;0.808347;0.205078
4;-0.875081;-0.128418;0.441895;0.149902
5;-0.868325;0.0844727;-0.469238;0.136719
6;0.0776367;-0.637695;-0.189941;0.742455
7;-0.0351563;-0.558105;0.828081;0.0395508
8;0.748759;-0.125;-0.648438;0.0571289
9;0.215332;-0.0571289;-0.043457;0.973899
10;-0.224121;0.0874023;0.935229;-0.259766
11;-0.0219727;-0.126465;0.00439453;0.991718
12;-0.877624;0.0351563;0.262695;0.399414
13;-0.88821;0.301758;-0.298828;0.175293
14;0.219238;0.919185;0.326172;-0.0253906
15;0.122559;0.67627;-0.166504;0.707047
16;-0.215332;-0.0551758;-0.901998;0.370117
17;-0.00341797;0.945604;0.325195;-0.00830078
18;0.498535;-0.157227;0.0307617;0.851937
19;-0.0878906;-0.962189;0;0.257813
0.517;;;;
1;0.582031;0.0322266;-0.780866;0.224609
2;0.366211;-0.866473;-0.273926;0.200195
3;-0.55127;0.0249023;0.808347;0.205078
4;-0.875081;-0.128418;0.441895;0.149902
5;-0.868325;0.0844727;-0.469238;0.136719
6;0.0776367;-0.637207;-0.19043;0.742749
7;-0.0351563;-0.558105;0.828081;0.0395508
8;0.748336;-0.125;-0.648926;0.0571289
9;0.215332;-0.0566406;-0.0419922;0.973992
10;-0.224121;0.0874023;0.935229;-0.259766
11;-0.0205078;-0.126465;0.00439453;0.991749
12;-0.877592;0.0341797;0.263672;0.398926
13;-0.88821;0.301758;-0.298828;0.175293
14;0.219238;0.919358;0.325684;-0.0253906
15;0.122559;0.67627;-0.166992;0.706932
16;-0.215332;-0.0551758;-0.901998;0.370117
17;-0.00341797;0.945604;0.325195;-0.00830078
18;0.498535;-0.157227;0.0307617;0.851937
19;-0.0878906;-0.962189;0;0.257813
0.582;;;;
1;0.582031;0.0322266;-0.780866;0.224609
2;0.366211;-0.866586;-0.273926;0.199707
3;-0.55127;0.0249023;0.808347;0.205078
4;-0.874835;-0.128418;0.442383;0.149902
5;-0.868325;0.0844727;-0.469238;0.136719
6;0.0776367;-0.637207;-0.19043;0.742749
7;-0.0356445;-0.558105;0.82806;0.0395508
8;0.748336;-0.125;-0.648926;0.0571289
9;0.215332;-0.0566406;-0.0419922;0.973992
10;-0.223633;0.0874023;0.935345;-0.259766
11;-0.0209961;-0.126465;0.00488281;0.991737
12;-0.877757;0.0336914;0.263184;0.398926
13;-0.88821;0.301758;-0.298828;0.175293
14;0.219238;0.919358;0.325684;-0.0253906
15;0.122559;0.676758;-0.166504;0.70658
16;-0.215332;-0.0551758;-0.901998;0.370117
17;-0.00341797;0.945772;0.324707;-0.00830078
18;0.498047;-0.156738;0.0297852;0.852347
19;-0.0893555;-0.961792;0;0.258789
0.615;;;;
1;0.582031;0.0322266;-0.780866;0.224609
2;0.366211;-0.86674;-0.273438;0.199707
3;-0.55127;0.0249023;0.808347;0.205078
4;-0.874835;-0.128418;0.442383;0.149902
5;-0.868325;0.0844727;-0.469238;0.136719
6;0.0776367;-0.637207;-0.19043;0.742749
7;-0.0351563;-0.558105;0.828081;0.0395508
8;0.748336;-0.125;-0.648926;0.0571289
9;0.215332;-0.0566406;-0.0419922;0.973992
10;-0.223633;0.0874023;0.935345;-0.259766
11;-0.0209961;-0.126465;0.00488281;0.991737
12;-0.877757;0.0336914;0.263184;0.398926
13;-0.88821;0.301758;-0.298828;0.175293
14;0.219238;0.919358;0.325684;-0.0253906
15;0.122559;0.676758;-0.166504;0.70658
16;-0.215332;-0.0551758;-0.901998;0.370117
17;-0.00341797;0.945772;0.324707;-0.00830078
18;0.498047;-0.156738;0.0297852;0.852347
19;-0.0893555;-0.961792;0;0.258789
0.641;;;;
1;0.582031;0.0322266;-0.780866;0.224609
2;0.366699;-0.866534;-0.273438;0.199707
3;-0.550781;0.0249023;0.808556;0.205566
4;-0.874835;-0.128418;0.442383;0.149902
5;-0.868325;0.0844727;-0.469238;0.136719
6;0.0786133;-0.636719;-0.188965;0.743439
7;-0.0356445;-0.558105;0.82806;0.0395508
8;0.748417;-0.124512;-0.648926;0.0571289
9;0.21582;-0.0566406;-0.0419922;0.973884
10;-0.223633;0.0874023;0.93521;-0.260254
11;-0.0214844;-0.126465;0.00488281;0.991726
12;-0.87777;0.0351563;0.262207;0.399414
13;-0.88821;0.301758;-0.298828;0.175293
14;0.219238;0.919358;0.325684;-0.0253906
15;0.12207;0.676758;-0.166504;0.706664
16;-0.214844;-0.0551758;-0.902115;0.370117
17;-0.00341797;0.945772;0.324707;-0.00830078
18;0.498535;-0.156738;0.0297852;0.852061
19;-0.0893555;-0.961792;-0.000488281;0.258789
0.659;;;;
1;0.582031;0.0322266;-0.780866;0.224609
2;0.366699;-0.866534;-0.273438;0.199707
3;-0.550781;0.0249023;0.808556;0.205566
4;-0.874835;-0.128418;0.442383;0.149902
5;-0.868325;0.0844727;-0.469238;0.136719
6;0.0786133;-0.636719;-0.188965;0.743439
7;-0.0351563;-0.558105;0.828081;0.0395508
8;0.748417;-0.124512;-0.648926;0.0571289
9;0.215332;-0.0561523;-0.0419922;0.97402
10;-0.223633;0.0874023;0.93521;-0.260254
11;-0.0209961;-0.126953;0.00292969;0.991682
12;-0.87777;0.0351563;0.262207;0.399414
13;-0.88821;0.301758;-0.298828;0.175293
14;0.219238;0.919345;0.325684;-0.0258789
15;0.12207;0.676758;-0.166504;0.706664
16;-0.214844;-0.0551758;-0.902115;0.370117
17;-0.00341797;0.945772;0.324707;-0.00830078
18;0.498535;-0.156738;0.0297852;0.852061
19;-0.0898438;-0.961746;-0.000488281;0.258789
0.68;;;;
1;0.582031;0.0322266;-0.780866;0.224609
2;0.367188;-0.866439;-0.273438;0.199219
3;-0.550781;0.0258789;0.808401;0.206055
4;-0.874835;-0.128418;0.442383;0.149902
5;-0.868325;0.0844727;-0.469238;0.136719
6;0.0786133;-0.63623;-0.188965;0.743857
7;-0.0351563;-0.558105;0.828081;0.0395508
8;0.748417;-0.124512;-0.648926;0.0571289
9;0.215332;-0.0566406;-0.043457;0.973928
10;-0.223633;0.0874023;0.93521;-0.260254
11;-0.0214844;-0.126953;0.00292969;0.991672
12;-0.87777;0.0351563;0.262207;0.399414
13;-0.88821;0.301758;-0.298828;0.175293
14;0.219238;0.919345;0.325684;-0.0258789
15;0.123535;0.67627;-0.16748;0.706646
16;-0.214844;-0.0551758;-0.902315;0.369629
17;-0.00341797;0.945772;0.324707;-0.00830078
18;0.498535;-0.156738;0.0297852;0.852061
19;-0.0893555;-0.96166;-0.000488281;0.259277
0.705;;;;
1;0.582031;0.0322266;-0.780866;0.224609
2;0.367188;-0.866439;-0.273438;0.199219
3;-0.550293;0.0249023;0.808888;0.205566
4;-0.874835;-0.128418;0.442383;0.149902
5;-0.868325;0.0844727;-0.469238;0.136719
6;0.0786133;-0.635742;-0.188965;0.744274
7;-0.0351563;-0.558105;0.828081;0.0395508
8;0.748417;-0.124512;-0.648926;0.0571289
9;0.215332;-0.0566406;-0.043457;0.973928
10;-0.223633;0.0874023;0.93521;-0.260254
11;-0.0214844;-0.126953;0.00292969;0.991672
12;-0.87777;0.0351563;0.262207;0.399414
13;-0.88821;0.301758;-0.298828;0.175293
14;0.219238;0.919345;0.325684;-0.0258789
15;0.123535;0.67627;-0.167969;0.70653
16;-0.214844;-0.0551758;-0.902315;0.369629
17;-0.00341797;0.945772;0.324707;-0.00830078
18;0.498535;-0.156738;0.0297852;0.852061
19;-0.0893555;-0.96166;-0.000976563;0.259277
0.743;;;;
1;0.582031;0.0322266;-0.780866;0.224609
2;0.367188;-0.866705;-0.272949;0.19873
3;-0.550293;0.0249023;0.808888;0.205566
4;-0.874588;-0.128418;0.442871;0.149902
5;-0.868325;0.0844727;-0.469238;0.136719
6;0.0786133;-0.635742;-0.188965;0.744274
7;-0.0351563;-0.558105;0.828081;0.0395508
