0.021;0.273013;-0.924157;-0.178341;0.198978;0.335449;0.78775;-0.40918;0.31543;2.66896;-0.273804;-2.50077;-2.393;0.881161;2.70271
0.033;0.273034;-0.924209;-0.178426;0.198632;0.335449;0.78775;-0.40918;0.31543;2.66906;-0.273105;-2.50094;-2.393;0.881161;2.70271
0.063;0.273059;-0.924265;-0.178489;0.198281;0.335449;0.78775;-0.40918;0.31543;2.66922;-0.272408;-2.50112;-2.393;0.881161;2.70271
0.088;0.273028;-0.92432;-0.178608;0.197957;0.334961;0.787958;-0.40918;0.31543;2.66925;-0.271754;-2.50138;-2.39245;0.88074;2.70404
0.095;0.272991;-0.924389;-0.178722;0.197584;0.334961;0.788153;-0.40918;0.314941;2.66934;-0.271015;-2.50169;-2.39255;0.879723;2.7037
0.107;0.272977;-0.92446;-0.178757;0.197237;0.335449;0.787945;-0.40918;0.314941;2.66955;-0.270363;-2.50195;-2.3931;0.880144;2.70236
0.118;0.272954;-0.924524;-0.178833;0.196902;0.334961;0.788153;-0.40918;0.314941;2.66967;-0.269713;-2.50221;-2.39255;0.879723;2.7037
0.148;0.272953;-0.92459;-0.178893;0.196537;0.334961;0.788153;-0.40918;0.314941;2.66985;-0.269006;-2.50245;-2.39255;0.879723;2.7037
0.178;0.272899;-0.924646;-0.179082;0.196178;0.334961;0.788153;-0.40918;0.314941;2.66978;-0.268254;-2.50276;-2.39255;0.879723;2.7037
0.189;0.272856;-0.924712;-0.179216;0.195804;0.334961;0.788153;-0.40918;0.314941;2.66982;-0.267503;-2.50307;-2.39255;0.879723;2.7037
0.231;0.272883;-0.924779;-0.179241;0.195425;0.334961;0.788348;-0.40918;0.314453;2.67007;-0.26678;-2.50327;-2.39265;0.878709;2.70335
0.236;0.27301;-0.924825;-0.179305;0.194969;0.334961;0.788601;-0.408691;0.314453;2.67028;-0.265841;-2.5033;-2.39414;0.878445;2.70267
0.249;0.273001;-0.924896;-0.179349;0.194608;0.334961;0.788601;-0.408691;0.314453;2.67048;-0.265155;-2.50356;-2.39414;0.878445;2.70267
0.26;0.272977;-0.924985;-0.17938;0.194188;0.334961;0.788348;-0.40918;0.314453;2.67076;-0.264377;-2.50389;-2.39265;0.878709;2.70335
